x	y	precise_y	difference
+9.1710e-01	+3.9969e-01	+3.9968e-01	-1.8326e-05
+9.1720e-01	+3.9965e-01	+3.9964e-01	-1.8327e-05
+9.1730e-01	+3.9961e-01	+3.9960e-01	-1.8327e-05
+9.1740e-01	+3.9957e-01	+3.9956e-01	-1.8327e-05
+9.1750e-01	+3.9953e-01	+3.9952e-01	-1.8327e-05
+9.1760e-01	+3.9949e-01	+3.9948e-01	-1.8327e-05
+9.1770e-01	+3.9946e-01	+3.9944e-01	-1.8327e-05
+9.1780e-01	+3.9942e-01	+3.9940e-01	-1.8328e-05
+9.1790e-01	+3.9938e-01	+3.9936e-01	-1.8328e-05
+9.1800e-01	+3.9934e-01	+3.9932e-01	-1.8328e-05
+9.1810e-01	+3.9930e-01	+3.9928e-01	-1.8328e-05
+9.1820e-01	+3.9926e-01	+3.9924e-01	-1.8328e-05
+9.1830e-01	+3.9922e-01	+3.9920e-01	-1.8328e-05
+9.1840e-01	+3.9918e-01	+3.9916e-01	-1.8328e-05
+9.1850e-01	+3.9914e-01	+3.9912e-01	-1.8329e-05
+9.1860e-01	+3.9910e-01	+3.9908e-01	-1.8329e-05
+9.1870e-01	+3.9906e-01	+3.9904e-01	-1.8329e-05
+9.1880e-01	+3.9902e-01	+3.9900e-01	-1.8329e-05
+9.1890e-01	+3.9898e-01	+3.9896e-01	-1.8329e-05
+9.1900e-01	+3.9894e-01	+3.9892e-01	-1.8329e-05
+9.1910e-01	+3.9890e-01	+3.9888e-01	-1.8330e-05
+9.1920e-01	+3.9886e-01	+3.9884e-01	-1.8330e-05
+9.1930e-01	+3.9882e-01	+3.9880e-01	-1.8330e-05
+9.1940e-01	+3.9878e-01	+3.9876e-01	-1.8330e-05
+9.1950e-01	+3.9874e-01	+3.9872e-01	-1.8330e-05
+9.1960e-01	+3.9870e-01	+3.9868e-01	-1.8330e-05
+9.1970e-01	+3.9866e-01	+3.9864e-01	-1.8331e-05
+9.1980e-01	+3.9862e-01	+3.9860e-01	-1.8331e-05
+9.1990e-01	+3.9858e-01	+3.9856e-01	-1.8331e-05
+9.2000e-01	+3.9854e-01	+3.9852e-01	-1.8331e-05
+9.2010e-01	+3.9850e-01	+3.9848e-01	-1.8331e-05
+9.2020e-01	+3.9846e-01	+3.9844e-01	-1.8331e-05
+9.2030e-01	+3.9842e-01	+3.9840e-01	-1.8332e-05
+9.2040e-01	+3.9838e-01	+3.9836e-01	-1.8332e-05
+9.2050e-01	+3.9834e-01	+3.9832e-01	-1.8332e-05
+9.2060e-01	+3.9830e-01	+3.9828e-01	-1.8332e-05
+9.2070e-01	+3.9826e-01	+3.9824e-01	-1.8332e-05
+9.2080e-01	+3.9822e-01	+3.9820e-01	-1.8332e-05
+9.2090e-01	+3.9818e-01	+3.9816e-01	-1.8333e-05
+9.2100e-01	+3.9814e-01	+3.9812e-01	-1.8333e-05
+9.2110e-01	+3.9810e-01	+3.9808e-01	-1.8333e-05
+9.2120e-01	+3.9806e-01	+3.9804e-01	-1.8333e-05
+9.2130e-01	+3.9802e-01	+3.9800e-01	-1.8333e-05
+9.2140e-01	+3.9798e-01	+3.9796e-01	-1.8333e-05
+9.2150e-01	+3.9794e-01	+3.9792e-01	-1.8333e-05
+9.2160e-01	+3.9790e-01	+3.9788e-01	-1.8334e-05
+9.2170e-01	+3.9786e-01	+3.9784e-01	-1.8334e-05
+9.2180e-01	+3.9782e-01	+3.9780e-01	-1.8334e-05
+9.2190e-01	+3.9778e-01	+3.9776e-01	-1.8334e-05
+9.2200e-01	+3.9774e-01	+3.9772e-01	-1.8334e-05
+9.2210e-01	+3.9770e-01	+3.9768e-01	-1.8334e-05
+9.2220e-01	+3.9766e-01	+3.9764e-01	-1.8335e-05
+9.2230e-01	+3.9762e-01	+3.9760e-01	-1.8335e-05
+9.2240e-01	+3.9758e-01	+3.9756e-01	-1.8335e-05
+9.2250e-01	+3.9754e-01	+3.9752e-01	-1.8335e-05
+9.2260e-01	+3.9750e-01	+3.9748e-01	-1.8335e-05
+9.2270e-01	+3.9746e-01	+3.9744e-01	-1.8335e-05
+9.2280e-01	+3.9742e-01	+3.9740e-01	-1.8335e-05
+9.2290e-01	+3.9738e-01	+3.9737e-01	-1.8336e-05
+9.2300e-01	+3.9734e-01	+3.9733e-01	-1.8336e-05
+9.2310e-01	+3.9730e-01	+3.9729e-01	-1.8336e-05
+9.2320e-01	+3.9726e-01	+3.9725e-01	-1.8336e-05
+9.2330e-01	+3.9722e-01	+3.9721e-01	-1.8336e-05
+9.2340e-01	+3.9718e-01	+3.9717e-01	-1.8336e-05
+9.2350e-01	+3.9714e-01	+3.9713e-01	-1.8337e-05
+9.2360e-01	+3.9711e-01	+3.9709e-01	-1.8337e-05
+9.2370e-01	+3.9707e-01	+3.9705e-01	-1.8337e-05
+9.2380e-01	+3.9703e-01	+3.9701e-01	-1.8337e-05
+9.2390e-01	+3.9699e-01	+3.9697e-01	-1.8337e-05
+9.2400e-01	+3.9695e-01	+3.9693e-01	-1.8337e-05
+9.2410e-01	+3.9691e-01	+3.9689e-01	-1.8337e-05
+9.2420e-01	+3.9687e-01	+3.9685e-01	-1.8338e-05
+9.2430e-01	+3.9683e-01	+3.9681e-01	-1.8338e-05
+9.2440e-01	+3.9679e-01	+3.9677e-01	-1.8338e-05
+9.2450e-01	+3.9675e-01	+3.9673e-01	-1.8338e-05
+9.2460e-01	+3.9671e-01	+3.9669e-01	-1.8338e-05
+9.2470e-01	+3.9667e-01	+3.9665e-01	-1.8338e-05
+9.2480e-01	+3.9663e-01	+3.9661e-01	-1.8338e-05
+9.2490e-01	+3.9659e-01	+3.9657e-01	-1.8339e-05
+9.2500e-01	+3.9655e-01	+3.9653e-01	-1.8339e-05
+9.2510e-01	+3.9651e-01	+3.9649e-01	-1.8339e-05
+9.2520e-01	+3.9647e-01	+3.9645e-01	-1.8339e-05
+9.2530e-01	+3.9643e-01	+3.9641e-01	-1.8339e-05
+9.2540e-01	+3.9639e-01	+3.9637e-01	-1.8339e-05
+9.2550e-01	+3.9635e-01	+3.9633e-01	-1.8340e-05
+9.2560e-01	+3.9631e-01	+3.9629e-01	-1.8340e-05
+9.2570e-01	+3.9627e-01	+3.9625e-01	-1.8340e-05
+9.2580e-01	+3.9623e-01	+3.9621e-01	-1.8340e-05
+9.2590e-01	+3.9619e-01	+3.9617e-01	-1.8340e-05
+9.2600e-01	+3.9615e-01	+3.9614e-01	-1.8340e-05
+9.2610e-01	+3.9611e-01	+3.9610e-01	-1.8340e-05
+9.2620e-01	+3.9607e-01	+3.9606e-01	-1.8341e-05
+9.2630e-01	+3.9603e-01	+3.9602e-01	-1.8341e-05
+9.2640e-01	+3.9600e-01	+3.9598e-01	-1.8341e-05
+9.2650e-01	+3.9596e-01	+3.9594e-01	-1.8341e-05
+9.2660e-01	+3.9592e-01	+3.9590e-01	-1.8341e-05
+9.2670e-01	+3.9588e-01	+3.9586e-01	-1.8341e-05
+9.2680e-01	+3.9584e-01	+3.9582e-01	-1.8341e-05
+9.2690e-01	+3.9580e-01	+3.9578e-01	-1.8342e-05
+9.2700e-01	+3.9576e-01	+3.9574e-01	-1.8342e-05
+9.2710e-01	+3.9572e-01	+3.9570e-01	-1.8342e-05
+9.2720e-01	+3.9568e-01	+3.9566e-01	-1.8342e-05
+9.2730e-01	+3.9564e-01	+3.9562e-01	-1.8342e-05
+9.2740e-01	+3.9560e-01	+3.9558e-01	-1.8342e-05
+9.2750e-01	+3.9556e-01	+3.9554e-01	-1.8342e-05
+9.2760e-01	+3.9552e-01	+3.9550e-01	-1.8343e-05
+9.2770e-01	+3.9548e-01	+3.9546e-01	-1.8343e-05
+9.2780e-01	+3.9544e-01	+3.9542e-01	-1.8343e-05
+9.2790e-01	+3.9540e-01	+3.9538e-01	-1.8343e-05
+9.2800e-01	+3.9536e-01	+3.9534e-01	-1.8343e-05
+9.2810e-01	+3.9532e-01	+3.9530e-01	-1.8343e-05
+9.2820e-01	+3.9528e-01	+3.9526e-01	-1.8343e-05
+9.2830e-01	+3.9524e-01	+3.9523e-01	-1.8344e-05
+9.2840e-01	+3.9520e-01	+3.9519e-01	-1.8344e-05
+9.2850e-01	+3.9516e-01	+3.9515e-01	-1.8344e-05
+9.2860e-01	+3.9512e-01	+3.9511e-01	-1.8344e-05
+9.2870e-01	+3.9509e-01	+3.9507e-01	-1.8344e-05
+9.2880e-01	+3.9505e-01	+3.9503e-01	-1.8344e-05
+9.2890e-01	+3.9501e-01	+3.9499e-01	-1.8344e-05
+9.2900e-01	+3.9497e-01	+3.9495e-01	-1.8345e-05
+9.2910e-01	+3.9493e-01	+3.9491e-01	-1.8345e-05
+9.2920e-01	+3.9489e-01	+3.9487e-01	-1.8345e-05
+9.2930e-01	+3.9485e-01	+3.9483e-01	-1.8345e-05
+9.2940e-01	+3.9481e-01	+3.9479e-01	-1.8345e-05
+9.2950e-01	+3.9477e-01	+3.9475e-01	-1.8345e-05
+9.2960e-01	+3.9473e-01	+3.9471e-01	-1.8345e-05
+9.2970e-01	+3.9469e-01	+3.9467e-01	-1.8346e-05
+9.2980e-01	+3.9465e-01	+3.9463e-01	-1.8346e-05
+9.2990e-01	+3.9461e-01	+3.9459e-01	-1.8346e-05
+9.3000e-01	+3.9457e-01	+3.9455e-01	-1.8346e-05
+9.3010e-01	+3.9453e-01	+3.9451e-01	-1.8346e-05
+9.3020e-01	+3.9449e-01	+3.9447e-01	-1.8346e-05
+9.3030e-01	+3.9445e-01	+3.9444e-01	-1.8346e-05
+9.3040e-01	+3.9441e-01	+3.9440e-01	-1.8347e-05
+9.3050e-01	+3.9437e-01	+3.9436e-01	-1.8347e-05
+9.3060e-01	+3.9434e-01	+3.9432e-01	-1.8347e-05
+9.3070e-01	+3.9430e-01	+3.9428e-01	-1.8347e-05
+9.3080e-01	+3.9426e-01	+3.9424e-01	-1.8347e-05
+9.3090e-01	+3.9422e-01	+3.9420e-01	-1.8347e-05
+9.3100e-01	+3.9418e-01	+3.9416e-01	-1.8347e-05
+9.3110e-01	+3.9414e-01	+3.9412e-01	-1.8347e-05
+9.3120e-01	+3.9410e-01	+3.9408e-01	-1.8348e-05
+9.3130e-01	+3.9406e-01	+3.9404e-01	-1.8348e-05
+9.3140e-01	+3.9402e-01	+3.9400e-01	-1.8348e-05
+9.3150e-01	+3.9398e-01	+3.9396e-01	-1.8348e-05
+9.3160e-01	+3.9394e-01	+3.9392e-01	-1.8348e-05
+9.3170e-01	+3.9390e-01	+3.9388e-01	-1.8348e-05
+9.3180e-01	+3.9386e-01	+3.9384e-01	-1.8348e-05
+9.3190e-01	+3.9382e-01	+3.9380e-01	-1.8349e-05
+9.3200e-01	+3.9378e-01	+3.9377e-01	-1.8349e-05
+9.3210e-01	+3.9374e-01	+3.9373e-01	-1.8349e-05
+9.3220e-01	+3.9370e-01	+3.9369e-01	-1.8349e-05
+9.3230e-01	+3.9367e-01	+3.9365e-01	-1.8349e-05
+9.3240e-01	+3.9363e-01	+3.9361e-01	-1.8349e-05
+9.3250e-01	+3.9359e-01	+3.9357e-01	-1.8349e-05
+9.3260e-01	+3.9355e-01	+3.9353e-01	-1.8349e-05
+9.3270e-01	+3.9351e-01	+3.9349e-01	-1.8350e-05
+9.3280e-01	+3.9347e-01	+3.9345e-01	-1.8350e-05
+9.3290e-01	+3.9343e-01	+3.9341e-01	-1.8350e-05
+9.3300e-01	+3.9339e-01	+3.9337e-01	-1.8350e-05
+9.3310e-01	+3.9335e-01	+3.9333e-01	-1.8350e-05
+9.3320e-01	+3.9331e-01	+3.9329e-01	-1.8350e-05
+9.3330e-01	+3.9327e-01	+3.9325e-01	-1.8350e-05
+9.3340e-01	+3.9323e-01	+3.9321e-01	-1.8351e-05
+9.3350e-01	+3.9319e-01	+3.9318e-01	-1.8351e-05
+9.3360e-01	+3.9315e-01	+3.9314e-01	-1.8351e-05
+9.3370e-01	+3.9311e-01	+3.9310e-01	-1.8351e-05
+9.3380e-01	+3.9308e-01	+3.9306e-01	-1.8351e-05
+9.3390e-01	+3.9304e-01	+3.9302e-01	-1.8351e-05
+9.3400e-01	+3.9300e-01	+3.9298e-01	-1.8351e-05
+9.3410e-01	+3.9296e-01	+3.9294e-01	-1.8351e-05
+9.3420e-01	+3.9292e-01	+3.9290e-01	-1.8352e-05
+9.3430e-01	+3.9288e-01	+3.9286e-01	-1.8352e-05
+9.3440e-01	+3.9284e-01	+3.9282e-01	-1.8352e-05
+9.3450e-01	+3.9280e-01	+3.9278e-01	-1.8352e-05
+9.3460e-01	+3.9276e-01	+3.9274e-01	-1.8352e-05
+9.3470e-01	+3.9272e-01	+3.9270e-01	-1.8352e-05
+9.3480e-01	+3.9268e-01	+3.9266e-01	-1.8352e-05
+9.3490e-01	+3.9264e-01	+3.9263e-01	-1.8352e-05
+9.3500e-01	+3.9260e-01	+3.9259e-01	-1.8353e-05
+9.3510e-01	+3.9256e-01	+3.9255e-01	-1.8353e-05
+9.3520e-01	+3.9253e-01	+3.9251e-01	-1.8353e-05
+9.3530e-01	+3.9249e-01	+3.9247e-01	-1.8353e-05
+9.3540e-01	+3.9245e-01	+3.9243e-01	-1.8353e-05
+9.3550e-01	+3.9241e-01	+3.9239e-01	-1.8353e-05
+9.3560e-01	+3.9237e-01	+3.9235e-01	-1.8353e-05
+9.3570e-01	+3.9233e-01	+3.9231e-01	-1.8353e-05
+9.3580e-01	+3.9229e-01	+3.9227e-01	-1.8354e-05
+9.3590e-01	+3.9225e-01	+3.9223e-01	-1.8354e-05
+9.3600e-01	+3.9221e-01	+3.9219e-01	-1.8354e-05
+9.3610e-01	+3.9217e-01	+3.9215e-01	-1.8354e-05
+9.3620e-01	+3.9213e-01	+3.9212e-01	-1.8354e-05
+9.3630e-01	+3.9209e-01	+3.9208e-01	-1.8354e-05
+9.3640e-01	+3.9205e-01	+3.9204e-01	-1.8354e-05
+9.3650e-01	+3.9202e-01	+3.9200e-01	-1.8354e-05
+9.3660e-01	+3.9198e-01	+3.9196e-01	-1.8355e-05
+9.3670e-01	+3.9194e-01	+3.9192e-01	-1.8355e-05
+9.3680e-01	+3.9190e-01	+3.9188e-01	-1.8355e-05
+9.3690e-01	+3.9186e-01	+3.9184e-01	-1.8355e-05
+9.3700e-01	+3.9182e-01	+3.9180e-01	-1.8355e-05
+9.3710e-01	+3.9178e-01	+3.9176e-01	-1.8355e-05
+9.3720e-01	+3.9174e-01	+3.9172e-01	-1.8355e-05
+9.3730e-01	+3.9170e-01	+3.9168e-01	-1.8355e-05
+9.3740e-01	+3.9166e-01	+3.9164e-01	-1.8356e-05
+9.3750e-01	+3.9162e-01	+3.9161e-01	-1.8356e-05
+9.3760e-01	+3.9158e-01	+3.9157e-01	-1.8356e-05
+9.3770e-01	+3.9155e-01	+3.9153e-01	-1.8356e-05
+9.3780e-01	+3.9151e-01	+3.9149e-01	-1.8356e-05
+9.3790e-01	+3.9147e-01	+3.9145e-01	-1.8356e-05
+9.3800e-01	+3.9143e-01	+3.9141e-01	-1.8356e-05
+9.3810e-01	+3.9139e-01	+3.9137e-01	-1.8356e-05
+9.3820e-01	+3.9135e-01	+3.9133e-01	-1.8357e-05
+9.3830e-01	+3.9131e-01	+3.9129e-01	-1.8357e-05
+9.3840e-01	+3.9127e-01	+3.9125e-01	-1.8357e-05
+9.3850e-01	+3.9123e-01	+3.9121e-01	-1.8357e-05
+9.3860e-01	+3.9119e-01	+3.9118e-01	-1.8357e-05
+9.3870e-01	+3.9115e-01	+3.9114e-01	-1.8357e-05
+9.3880e-01	+3.9112e-01	+3.9110e-01	-1.8357e-05
+9.3890e-01	+3.9108e-01	+3.9106e-01	-1.8357e-05
+9.3900e-01	+3.9104e-01	+3.9102e-01	-1.8358e-05
+9.3910e-01	+3.9100e-01	+3.9098e-01	-1.8358e-05
+9.3920e-01	+3.9096e-01	+3.9094e-01	-1.8358e-05
+9.3930e-01	+3.9092e-01	+3.9090e-01	-1.8358e-05
+9.3940e-01	+3.9088e-01	+3.9086e-01	-1.8358e-05
+9.3950e-01	+3.9084e-01	+3.9082e-01	-1.8358e-05
+9.3960e-01	+3.9080e-01	+3.9078e-01	-1.8358e-05
+9.3970e-01	+3.9076e-01	+3.9075e-01	-1.8358e-05
+9.3980e-01	+3.9072e-01	+3.9071e-01	-1.8358e-05
+9.3990e-01	+3.9069e-01	+3.9067e-01	-1.8359e-05
+9.4000e-01	+3.9065e-01	+3.9063e-01	-1.8359e-05
+9.4010e-01	+3.9061e-01	+3.9059e-01	-1.8359e-05
+9.4020e-01	+3.9057e-01	+3.9055e-01	-1.8359e-05
+9.4030e-01	+3.9053e-01	+3.9051e-01	-1.8359e-05
+9.4040e-01	+3.9049e-01	+3.9047e-01	-1.8359e-05
+9.4050e-01	+3.9045e-01	+3.9043e-01	-1.8359e-05
+9.4060e-01	+3.9041e-01	+3.9039e-01	-1.8359e-05
+9.4070e-01	+3.9037e-01	+3.9035e-01	-1.8360e-05
+9.4080e-01	+3.9033e-01	+3.9032e-01	-1.8360e-05
+9.4090e-01	+3.9029e-01	+3.9028e-01	-1.8360e-05
+9.4100e-01	+3.9026e-01	+3.9024e-01	-1.8360e-05
+9.4110e-01	+3.9022e-01	+3.9020e-01	-1.8360e-05
+9.4120e-01	+3.9018e-01	+3.9016e-01	-1.8360e-05
+9.4130e-01	+3.9014e-01	+3.9012e-01	-1.8360e-05
+9.4140e-01	+3.9010e-01	+3.9008e-01	-1.8360e-05
+9.4150e-01	+3.9006e-01	+3.9004e-01	-1.8360e-05
+9.4160e-01	+3.9002e-01	+3.9000e-01	-1.8361e-05
+9.4170e-01	+3.8998e-01	+3.8996e-01	-1.8361e-05
+9.4180e-01	+3.8994e-01	+3.8993e-01	-1.8361e-05
+9.4190e-01	+3.8990e-01	+3.8989e-01	-1.8361e-05
+9.4200e-01	+3.8987e-01	+3.8985e-01	-1.8361e-05
+9.4210e-01	+3.8983e-01	+3.8981e-01	-1.8361e-05
+9.4220e-01	+3.8979e-01	+3.8977e-01	-1.8361e-05
+9.4230e-01	+3.8975e-01	+3.8973e-01	-1.8361e-05
+9.4240e-01	+3.8971e-01	+3.8969e-01	-1.8361e-05
+9.4250e-01	+3.8967e-01	+3.8965e-01	-1.8362e-05
+9.4260e-01	+3.8963e-01	+3.8961e-01	-1.8362e-05
+9.4270e-01	+3.8959e-01	+3.8957e-01	-1.8362e-05
+9.4280e-01	+3.8955e-01	+3.8954e-01	-1.8362e-05
+9.4290e-01	+3.8952e-01	+3.8950e-01	-1.8362e-05
+9.4300e-01	+3.8948e-01	+3.8946e-01	-1.8362e-05
+9.4310e-01	+3.8944e-01	+3.8942e-01	-1.8362e-05
+9.4320e-01	+3.8940e-01	+3.8938e-01	-1.8362e-05
+9.4330e-01	+3.8936e-01	+3.8934e-01	-1.8362e-05
+9.4340e-01	+3.8932e-01	+3.8930e-01	-1.8363e-05
+9.4350e-01	+3.8928e-01	+3.8926e-01	-1.8363e-05
+9.4360e-01	+3.8924e-01	+3.8922e-01	-1.8363e-05
+9.4370e-01	+3.8920e-01	+3.8919e-01	-1.8363e-05
+9.4380e-01	+3.8916e-01	+3.8915e-01	-1.8363e-05
+9.4390e-01	+3.8913e-01	+3.8911e-01	-1.8363e-05
+9.4400e-01	+3.8909e-01	+3.8907e-01	-1.8363e-05
+9.4410e-01	+3.8905e-01	+3.8903e-01	-1.8363e-05
+9.4420e-01	+3.8901e-01	+3.8899e-01	-1.8363e-05
+9.4430e-01	+3.8897e-01	+3.8895e-01	-1.8364e-05
+9.4440e-01	+3.8893e-01	+3.8891e-01	-1.8364e-05
+9.4450e-01	+3.8889e-01	+3.8887e-01	-1.8364e-05
+9.4460e-01	+3.8885e-01	+3.8884e-01	-1.8364e-05
+9.4470e-01	+3.8881e-01	+3.8880e-01	-1.8364e-05
+9.4480e-01	+3.8878e-01	+3.8876e-01	-1.8364e-05
+9.4490e-01	+3.8874e-01	+3.8872e-01	-1.8364e-05
+9.4500e-01	+3.8870e-01	+3.8868e-01	-1.8364e-05
+9.4510e-01	+3.8866e-01	+3.8864e-01	-1.8364e-05
+9.4520e-01	+3.8862e-01	+3.8860e-01	-1.8365e-05
+9.4530e-01	+3.8858e-01	+3.8856e-01	-1.8365e-05
+9.4540e-01	+3.8854e-01	+3.8852e-01	-1.8365e-05
+9.4550e-01	+3.8850e-01	+3.8849e-01	-1.8365e-05
+9.4560e-01	+3.8846e-01	+3.8845e-01	-1.8365e-05
+9.4570e-01	+3.8843e-01	+3.8841e-01	-1.8365e-05
+9.4580e-01	+3.8839e-01	+3.8837e-01	-1.8365e-05
+9.4590e-01	+3.8835e-01	+3.8833e-01	-1.8365e-05
+9.4600e-01	+3.8831e-01	+3.8829e-01	-1.8365e-05
+9.4610e-01	+3.8827e-01	+3.8825e-01	-1.8365e-05
+9.4620e-01	+3.8823e-01	+3.8821e-01	-1.8366e-05
+9.4630e-01	+3.8819e-01	+3.8817e-01	-1.8366e-05
+9.4640e-01	+3.8815e-01	+3.8814e-01	-1.8366e-05
+9.4650e-01	+3.8812e-01	+3.8810e-01	-1.8366e-05
+9.4660e-01	+3.8808e-01	+3.8806e-01	-1.8366e-05
+9.4670e-01	+3.8804e-01	+3.8802e-01	-1.8366e-05
+9.4680e-01	+3.8800e-01	+3.8798e-01	-1.8366e-05
+9.4690e-01	+3.8796e-01	+3.8794e-01	-1.8366e-05
+9.4700e-01	+3.8792e-01	+3.8790e-01	-1.8366e-05
+9.4710e-01	+3.8788e-01	+3.8786e-01	-1.8367e-05
+9.4720e-01	+3.8784e-01	+3.8783e-01	-1.8367e-05
+9.4730e-01	+3.8781e-01	+3.8779e-01	-1.8367e-05
+9.4740e-01	+3.8777e-01	+3.8775e-01	-1.8367e-05
+9.4750e-01	+3.8773e-01	+3.8771e-01	-1.8367e-05
+9.4760e-01	+3.8769e-01	+3.8767e-01	-1.8367e-05
+9.4770e-01	+3.8765e-01	+3.8763e-01	-1.8367e-05
+9.4780e-01	+3.8761e-01	+3.8759e-01	-1.8367e-05
+9.4790e-01	+3.8757e-01	+3.8755e-01	-1.8367e-05
+9.4800e-01	+3.8753e-01	+3.8752e-01	-1.8367e-05
+9.4810e-01	+3.8749e-01	+3.8748e-01	-1.8368e-05
+9.4820e-01	+3.8746e-01	+3.8744e-01	-1.8368e-05
+9.4830e-01	+3.8742e-01	+3.8740e-01	-1.8368e-05
+9.4840e-01	+3.8738e-01	+3.8736e-01	-1.8368e-05
+9.4850e-01	+3.8734e-01	+3.8732e-01	-1.8368e-05
+9.4860e-01	+3.8730e-01	+3.8728e-01	-1.8368e-05
+9.4870e-01	+3.8726e-01	+3.8724e-01	-1.8368e-05
+9.4880e-01	+3.8722e-01	+3.8721e-01	-1.8368e-05
+9.4890e-01	+3.8719e-01	+3.8717e-01	-1.8368e-05
+9.4900e-01	+3.8715e-01	+3.8713e-01	-1.8368e-05
+9.4910e-01	+3.8711e-01	+3.8709e-01	-1.8369e-05
+9.4920e-01	+3.8707e-01	+3.8705e-01	-1.8369e-05
+9.4930e-01	+3.8703e-01	+3.8701e-01	-1.8369e-05
+9.4940e-01	+3.8699e-01	+3.8697e-01	-1.8369e-05
+9.4950e-01	+3.8695e-01	+3.8693e-01	-1.8369e-05
+9.4960e-01	+3.8691e-01	+3.8690e-01	-1.8369e-05
+9.4970e-01	+3.8688e-01	+3.8686e-01	-1.8369e-05
+9.4980e-01	+3.8684e-01	+3.8682e-01	-1.8369e-05
+9.4990e-01	+3.8680e-01	+3.8678e-01	-1.8369e-05
+9.5000e-01	+3.8676e-01	+3.8674e-01	-1.8369e-05
+9.5010e-01	+3.8672e-01	+3.8670e-01	-1.8370e-05
+9.5020e-01	+3.8668e-01	+3.8666e-01	-1.8370e-05
+9.5030e-01	+3.8664e-01	+3.8663e-01	-1.8370e-05
+9.5040e-01	+3.8660e-01	+3.8659e-01	-1.8370e-05
+9.5050e-01	+3.8657e-01	+3.8655e-01	-1.8370e-05
+9.5060e-01	+3.8653e-01	+3.8651e-01	-1.8370e-05
+9.5070e-01	+3.8649e-01	+3.8647e-01	-1.8370e-05
+9.5080e-01	+3.8645e-01	+3.8643e-01	-1.8370e-05
+9.5090e-01	+3.8641e-01	+3.8639e-01	-1.8370e-05
+9.5100e-01	+3.8637e-01	+3.8635e-01	-1.8370e-05
+9.5110e-01	+3.8633e-01	+3.8632e-01	-1.8370e-05
+9.5120e-01	+3.8630e-01	+3.8628e-01	-1.8371e-05
+9.5130e-01	+3.8626e-01	+3.8624e-01	-1.8371e-05
+9.5140e-01	+3.8622e-01	+3.8620e-01	-1.8371e-05
+9.5150e-01	+3.8618e-01	+3.8616e-01	-1.8371e-05
+9.5160e-01	+3.8614e-01	+3.8612e-01	-1.8371e-05
+9.5170e-01	+3.8610e-01	+3.8608e-01	-1.8371e-05
+9.5180e-01	+3.8606e-01	+3.8605e-01	-1.8371e-05
+9.5190e-01	+3.8603e-01	+3.8601e-01	-1.8371e-05
+9.5200e-01	+3.8599e-01	+3.8597e-01	-1.8371e-05
+9.5210e-01	+3.8595e-01	+3.8593e-01	-1.8371e-05
+9.5220e-01	+3.8591e-01	+3.8589e-01	-1.8371e-05
+9.5230e-01	+3.8587e-01	+3.8585e-01	-1.8372e-05
+9.5240e-01	+3.8583e-01	+3.8581e-01	-1.8372e-05
+9.5250e-01	+3.8579e-01	+3.8578e-01	-1.8372e-05
+9.5260e-01	+3.8576e-01	+3.8574e-01	-1.8372e-05
+9.5270e-01	+3.8572e-01	+3.8570e-01	-1.8372e-05
+9.5280e-01	+3.8568e-01	+3.8566e-01	-1.8372e-05
+9.5290e-01	+3.8564e-01	+3.8562e-01	-1.8372e-05
+9.5300e-01	+3.8560e-01	+3.8558e-01	-1.8372e-05
+9.5310e-01	+3.8556e-01	+3.8554e-01	-1.8372e-05
+9.5320e-01	+3.8552e-01	+3.8551e-01	-1.8372e-05
+9.5330e-01	+3.8549e-01	+3.8547e-01	-1.8372e-05
+9.5340e-01	+3.8545e-01	+3.8543e-01	-1.8373e-05
+9.5350e-01	+3.8541e-01	+3.8539e-01	-1.8373e-05
+9.5360e-01	+3.8537e-01	+3.8535e-01	-1.8373e-05
+9.5370e-01	+3.8533e-01	+3.8531e-01	-1.8373e-05
+9.5380e-01	+3.8529e-01	+3.8527e-01	-1.8373e-05
+9.5390e-01	+3.8525e-01	+3.8524e-01	-1.8373e-05
+9.5400e-01	+3.8522e-01	+3.8520e-01	-1.8373e-05
+9.5410e-01	+3.8518e-01	+3.8516e-01	-1.8373e-05
+9.5420e-01	+3.8514e-01	+3.8512e-01	-1.8373e-05
+9.5430e-01	+3.8510e-01	+3.8508e-01	-1.8373e-05
+9.5440e-01	+3.8506e-01	+3.8504e-01	-1.8373e-05
+9.5450e-01	+3.8502e-01	+3.8500e-01	-1.8374e-05
+9.5460e-01	+3.8498e-01	+3.8497e-01	-1.8374e-05
+9.5470e-01	+3.8495e-01	+3.8493e-01	-1.8374e-05
+9.5480e-01	+3.8491e-01	+3.8489e-01	-1.8374e-05
+9.5490e-01	+3.8487e-01	+3.8485e-01	-1.8374e-05
+9.5500e-01	+3.8483e-01	+3.8481e-01	-1.8374e-05
+9.5510e-01	+3.8479e-01	+3.8477e-01	-1.8374e-05
+9.5520e-01	+3.8475e-01	+3.8474e-01	-1.8374e-05
+9.5530e-01	+3.8472e-01	+3.8470e-01	-1.8374e-05
+9.5540e-01	+3.8468e-01	+3.8466e-01	-1.8374e-05
+9.5550e-01	+3.8464e-01	+3.8462e-01	-1.8374e-05
+9.5560e-01	+3.8460e-01	+3.8458e-01	-1.8375e-05
+9.5570e-01	+3.8456e-01	+3.8454e-01	-1.8375e-05
+9.5580e-01	+3.8452e-01	+3.8450e-01	-1.8375e-05
